"ID";"cf_name";"cf_place_name";"cf_custom_place_name";"cf_custom_x_coordinate";"cf_custom_y_coordinate";"cf_custom_region_vague";"cf_excavation_name";"cf_excavation";"cf_excavation_start";"cf_excavation_end";"cf_single_find";"cf_hoard";"cf_start_year";"cf_end_year";"cf_vague";"cf_num_coins_found";"cf_id_relevant_coins";"cf_publication_ref";"cf_user";"cf_comment";"cf_date_entered";"Region";"Tag_ID";"Dataset_IDs"
14851;"CERRO DEL CAMPANARIO (CHRE-17763)";;;37,2581;-4,94531;;;0;1951;1951;0;1;283;388;0;1600;"CHRE-17763";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 424; Pereira, I., Bost, J.-P. abnd Hiernard, J. - 1974 - Fouilles de Conimbriga, III. Les monnaies: no. 2; Abad Varela, M.E. - 1989 - Circulación monetaria en la Hispania romana del siglo IV d.C.: no. 155; Cepeda Ocampo, J. J. - 1996 - Del Antoninianus al Nummus Centenionalis. Tesoros y depósitos monetarios en la Hispania tardorromana (260-423 d.C.): no. 262";"CHRE";;"10/23/2022";"Spain";;4
14852;"SEQUEIRA (CHRE-17765)";;;41,06188871;-7,29847825;;;0;1950;1960;0;1;367;383;0;1;"CHRE-17765";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 424; de Castro Hipólito, M. - 1961 - Dos tesouros de monedas romanas en Portugal: no. 75; Pereira, I., Bost, J.-P. abnd Hiernard, J. - 1974 - Fouilles de Conimbriga, III. Les monnaies: no. 41; Abad Varela, M.E. - 1989 - Circulación monetaria en la Hispania romana del siglo IV d.C.: no. 125";"CHRE";;"10/23/2022";"Portugal";;4
14853;"CUEVA DE SAGASTIGORRI (CHRE-17770)";;;43,34648618;-2,6366223;;;0;1958;1958;0;1;335;408;0;80;"CHRE-17770";"//  Cepeda, J. J. and Unzueta, M. - 1988 - Numismática bajoimperial romana del Norte de la Península Ibérica: 141-142; San Vicente González de Aspuru, J.I. - 1999 - Circulación monetaria en Hispania durante el siglo IV d.C.: 282-283; 338-339; Cepeda Ocampo, J. J. - 1996 - Del Antoninianus al Nummus Centenionalis. Tesoros y depósitos monetarios en la Hispania tardorromana (260-423 d.C.): no. 139; Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 431; no. 304";"CHRE";;"10/23/2022";"Spain";;4
14854;"MENORCA (CHRE-17773)";;;39,9710969;4,05774556;;;0;1955;1955;0;1;309;395;0;97;"CHRE-17773";"//  Orfila Pons, M. - 1981 - Tresoret de l&#039;època Constantiniana trobat a Menorca: 5-36; Abad Varela, M.E. - 1989 - Circulación monetaria en la Hispania romana del siglo IV d.C.: no. 28; Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 434-435; no. 307";"CHRE";"Find spot comment: Unknown precise findspot";"10/23/2022";"Spain";;4
14855;"CÁSTULO 1959 (CHRE-17807)";;;38,035;-3,6236;;;0;1959;1959;0;1;295;395;0;300;"CHRE-17807";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: no. 339; Calzado Pérez, M. - 1960 - Acerca del tesorillo de Cazlona, Cástulo, Jaén; Pereira, I., Bost, J.-P. abnd Hiernard, J. - 1974 - Fouilles de Conimbriga, III. Les monnaies: no. 5; Abad Varela, M.E. - 1989 - Circulación monetaria en la Hispania romana del siglo IV d.C.: no. 22; San Vicente González de Aspuru, J.I. - 1999 - Circulación monetaria en Hispania durante el siglo IV d.C.: 254-256; 317-318; Cepeda Ocampo, J. J. - 1996 - Del Antoninianus al Nummus Centenionalis. Tesoros y depósitos monetarios en la Hispania tardorromana (260-423 d.C.): no. 211; Sienes Hernando, M. - 2000 - As imitações de moedas de bronze do século IV d.C. na Península Ibérica. O caso do AE2 Reparatio Reipub: no. 39; Gil Fernández, R. - 2001 - Depósitos, conjuntos y realidades monetarias de la Bética en el bajo imperio: 540-556";"CHRE";"Find spot comment: On a small hill near the Arabic castle.";"10/23/2022";"Spain";;4
14856;"IDANHA-A-NOVA (CHRE-17832)";;;39,92445198;-7,24163034;;;0;1958;1958;0;1;378;395;0;23;"CHRE-17832";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: no. 367; de Castro Hipólito, M. - 1961 - Dos tesouros de monedas romanas en Portugal: no. 95; Pereira, I., Bost, J.-P. abnd Hiernard, J. - 1974 - Fouilles de Conimbriga, III. Les monnaies: no. 29; Abad Varela, M.E. - 1989 - Circulación monetaria en la Hispania romana del siglo IV d.C.: no. 58; San Vicente González de Aspuru, J.I. - 1999 - Circulación monetaria en Hispania durante el siglo IV d.C.: 429-430; 460; Cepeda Ocampo, J. J. - 1996 - Del Antoninianus al Nummus Centenionalis. Tesoros y depósitos monetarios en la Hispania tardorromana (260-423 d.C.): no. 177";"CHRE";;"10/23/2022";"Portugal";;4
14857;"LA BALSA (CHRE-17834)";;;39,64875238;-1,39359061;;;0;1960;1960;0;1;295;395;0;82;"CHRE-17834";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: no. 370; Abad Varela, M.E. - 1989 - Circulación monetaria en la Hispania romana del siglo IV d.C.: no. 82; San Vicente González de Aspuru, J.I. - 1999 - Circulación monetaria en Hispania durante el siglo IV d.C.: 260-261; 321-321; Cepeda Ocampo, J. J. - 1996 - Del Antoninianus al Nummus Centenionalis. Tesoros y depósitos monetarios en la Hispania tardorromana (260-423 d.C.): no. 128; Ripollès Alegre, P.P. and Gómez García, R. - 1975 - Hallazgos numismáticos de Camporrobles: 209-215; Ripollès Alegre, P. P. - 1985 - Hallazgos Numismáticos. 1984: 319-320; 326-337";"CHRE";;"10/23/2022";"Spain";;4
14858;"MONTE MATA LOBINHOS (CHRE-17842)";;;38,93188504;-8,6364787;;;0;1959;1959;0;1;276;395;0;700;"CHRE-17842";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: no. 379; Pereira, I., Bost, J.-P. abnd Hiernard, J. - 1974 - Fouilles de Conimbriga, III. Les monnaies: no. 28; Abad Varela, M.E. - 1989 - Circulación monetaria en la Hispania romana del siglo IV d.C.: no. 42; San Vicente González de Aspuru, J.I. - 1999 - Circulación monetaria en Hispania durante el siglo IV d.C.: 436; Cepeda Ocampo, J. J. - 1996 - Del Antoninianus al Nummus Centenionalis. Tesoros y depósitos monetarios en la Hispania tardorromana (260-423 d.C.): no. 185; Teles, J.M.R. - 1961 - Achado de moedas romanas: 146-148";"CHRE";"Find spot comment: On the property of António José Teixeira.//  Discovery comment: While tearing apart an old wall.";"10/23/2022";"Portugal";;4
14859;"MIRAGAIA (CHRE-17950)";;;41,14625017;-8,6202165;;;0;1900;1960;0;1;300;502;0;0;"CHRE-17950";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 629; de Castro Hipólito, M. - 1961 - Dos tesouros de monedas romanas en Portugal: no. 57; Pinto, J.M.S.M. - 2007 - Tesouros Monetários Baixo-Imperiais Entre Douro, Ave e Tâmega: no. 16";"CHRE";;"10/23/2022";"Portugal";;4
14860;"TABARCA ISLAND (CHRE-18069)";;;38,16622995;-0,48183893;;;0;1959;1959;0;1;394;395;0;1;"CHRE-18069";"//  Bost, J.-P., Campo, M., Gurt E. and Josep M. - 1983 - Hallazgos de aurei y solidi en la Península Ibérica: introducción a su circulación en la época imperial: no. 161";"CHRE";"//  Discovery comment: Discovered underwater.";"10/23/2022";"Spain";;4
14889;"FIGUERAS (CHRE-4321)";;;42,2655066;2,9581046;;;0;1948;1948;0;1;375;378;0;3;"CHRE-4321";"//  Hobbs, R. - 2006 - Late Roman precious metal deposits, c. AD 200-700 : changes over time and space: no. 1411; Bland, R. - 1997 - Changing patterns of hoards of precious metal coins in the late Empire: table 4, no. 126; Bost, J.-P., Gurt, Josep Maria and Campo, Marta - 1992 - Trouvailles d&#039;aurei et de solidi dans la Péninsule ibérique: 49, no. 77; Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 405-406; Bost, J.-P., Campo, M., Gurt E. and Josep M. - 1983 - Hallazgos de aurei y solidi en la Península Ibérica: introducción a su circulación en la época imperial: no. 77";"CHRE";;"10/23/2022";"Spain";;4
14892;"SÃO TOMÉ DE NEGRELOS (CHRE-4354)";;;41,3487;-8,4027;;;0;1946;1946;0;1;295;395;0;1;"CHRE-4354";"//  Bost, J-P., Campo, M., Colls, D., Guerrero, V., and Mayet, F. - 1992 - L&#039;épave Cabrera III (Majorque). Échanges commerciaux et circuits monétaires au milieu du IIIe siècle après Jésus-Christ: 58; no. 143; Bland, R. - 1997 - Changing patterns of hoards of precious metal coins in the late Empire: table 4, no. 117; Hobbs, R. - 2006 - Late Roman precious metal deposits, c. AD 200-700 : changes over time and space: p. 94; Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 613; Bost, J.-P., Campo, M., Gurt E. and Josep M. - 1983 - Hallazgos de aurei y solidi en la Península Ibérica: introducción a su circulación en la época imperial: no. 143";"CHRE";;"10/23/2022";"Portugal";;4
14896;"CHAPIPI (CHRE-4400)";;;43,32357163;-6,05835099;;;0;1934;1934;0;1;378;423;0;13;"CHRE-4400";"//  Bost, J.-P., Campo, M., Gurt E. and Josep M. - 1983 - Hallazgos de aurei y solidi en la Península Ibérica: introducción a su circulación en la época imperial: 158-159; no. 89; Bost, J-P., Campo, M., Colls, D., Guerrero, V., and Mayet, F. - 1992 - L&#039;épave Cabrera III (Majorque). Échanges commerciaux et circuits monétaires au milieu du IIIe siècle après Jésus-Christ: 51, no.89; RIC: X, xciii; Escortell Ponsoda, M. - 1973 - El tesorillo romano-bizantino de Chapipi: 43-54; Bland, R. - 1997 - Changing patterns of hoards of precious metal coins in the late Empire: table 4, no. 131; Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 584-585; no. 402; Hobbs, R. - 2006 - Late Roman precious metal deposits, c. AD 200-700 : changes over time and space: no. 1490";"CHRE";"Find spot comment: Cave//  Archaeology site comment: Found in the cave of Chapipi.";"10/23/2022";"Spain";;4
14898;"RENCOVO (CHRE-4470)";;;37,31798829;-8,55617295;;;0;1942;1942;0;1;379;423;0;201;"CHRE-4470";"//  Bost, J.-P., Campo, M., Gurt E. and Josep M. - 1983 - Hallazgos de aurei y solidi en la Península Ibérica: introducción a su circulación en la época imperial: 165 no. 135; Bost, J-P., Campo, M., Colls, D., Guerrero, V., and Mayet, F. - 1992 - L&#039;épave Cabrera III (Majorque). Échanges commerciaux et circuits monétaires au milieu du IIIe siècle après Jésus-Christ: 57, no.135; Bland, R. - 1997 - Changing patterns of hoards of precious metal coins in the late Empire: table 4, no. 123; Hobbs, R. - 2006 - Late Roman precious metal deposits, c. AD 200-700 : changes over time and space: no. 1560; Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 616; Cepeda Ocampo, J. J. - 1996 - Del Antoninianus al Nummus Centenionalis. Tesoros y depósitos monetarios en la Hispania tardorromana (260-423 d.C.): no. 194";"CHRE";"Find spot comment: At 300 m from the public baths of Caldas de Monchique";"10/23/2022";"Portugal";;4
14935;"PONFERRADA (CHRE-7291)";;;42,55;-6,598;;;0;1930;1930;0;1;364;378;0;1;"CHRE-7291";"//  Sangredo San Eustagquio, L. - 2007 - La circulación de la moneda de oro en la Meseta Norte en la Antigüedad: 145; Bost, J.-P., Campo, M., Gurt E. and Josep M. - 1983 - Hallazgos de aurei y solidi en la Península Ibérica: introducción a su circulación en la época imperial: 164; no. 129";"CHRE";"Find spot comment: The solidus was found ’in the Castle’.";"10/23/2022";"Spain";;4
15085;"MONTE DA VINHA (CHRE-17677)";;;37,60251646;-8,2199561;;;0;1950;1950;0;1;319;333;0;300;"CHRE-17677";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 36362; no. 260; San Vicente González de Aspuru, J.I. - 1999 - Circulación monetaria en Hispania durante el siglo IV d.C.: 417-418; 450; Cepeda Ocampo, J. J. - 1996 - Del Antoninianus al Nummus Centenionalis. Tesoros y depósitos monetarios en la Hispania tardorromana (260-423 d.C.): no. 260";"CHRE";;"10/23/2022";"Portugal";;4
15086;"TREMOEDO (CHRE-17679)";;;42,5401;-8,7805;;;0;1947;1947;0;1;271;361;0;740;"CHRE-17679";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 366-367; no. 265; Bouza Brey, F. - 1955 - Los tesorillos de monedas romanas de Tremoedo y Sarandón. Su significado para la historia de Galicia: 375-391; Pereira, I., Bost, J.-P. abnd Hiernard, J. - 1974 - Fouilles de Conimbriga, III. Les monnaies: nos. 82-83; Cepeda Ocampo, J. J. - 1996 - Del Antoninianus al Nummus Centenionalis. Tesoros y depósitos monetarios en la Hispania tardorromana (260-423 d.C.): no. 96; San Vicente González de Aspuru, J.I. - 1999 - Circulación monetaria en Hispania durante el siglo IV d.C.: 230-231; 301-302; Vila Franco, M.I. - 2016 - Moneda Antigua y Vías Romanas en el Noroeste de Hispania: no. 107";"CHRE";"Find spot comment: On the hill ’Tomada da Vella"".";"10/23/2022";"Spain";;4
15087;"TARRAGONA 1930 (CHRE-17681)";;;41,1146526;1,24827647;;;0;1930;1930;0;1;346;353;0;40;"CHRE-17681";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 369-370; no. 268; San Vicente González de Aspuru, J.I. - 1999 - Circulación monetaria en Hispania durante el siglo IV d.C.: 234-235; Cepeda Ocampo, J. J. - 1996 - Del Antoninianus al Nummus Centenionalis. Tesoros y depósitos monetarios en la Hispania tardorromana (260-423 d.C.): no. 87";"CHRE";"//  Archaeology site comment: The Roman forum of Tarraco.";"10/23/2022";"Spain";;4
15089;"CARVALHO (CHRE-17684)";;;41,38194327;-8,07090947;;;0;1931;1931;0;1;330;361;0;161;"CHRE-17684";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 372-373; no. 270; de Castro Hipólito, M. - 1961 - Dos tesouros de monedas romanas en Portugal: no. 21; Pereira, I., Bost, J.-P. abnd Hiernard, J. - 1974 - Fouilles de Conimbriga, III. Les monnaies: no. 4; Vila Franco, M.I. - 2016 - Moneda Antigua y Vías Romanas en el Noroeste de Hispania: no. 14; Cepeda Ocampo, J. J. - 1996 - Del Antoninianus al Nummus Centenionalis. Tesoros y depósitos monetarios en la Hispania tardorromana (260-423 d.C.): no. 224; Pinto, J.M.S.M. - 2007 - Tesouros Monetários Baixo-Imperiais Entre Douro, Ave e Tâmega: no. 4";"CHRE";;"10/23/2022";"Portugal";;4
15090;"LIGARES (CHRE-17700)";;;41,08783511;-6,96830852;;;0;1938;1938;0;1;306;361;0;0;"CHRE-17700";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 384; de Castro Hipólito, M. - 1961 - Dos tesouros de monedas romanas en Portugal: no.  47; Pereira, I., Bost, J.-P. abnd Hiernard, J. - 1974 - Fouilles de Conimbriga, III. Les monnaies: no. 43; Abad Varela, M.E. - 1989 - Circulación monetaria en la Hispania romana del siglo IV d.C.: no. 97; Cepeda Ocampo, J. J. - 1996 - Del Antoninianus al Nummus Centenionalis. Tesoros y depósitos monetarios en la Hispania tardorromana (260-423 d.C.): no. 228";"CHRE";;"10/23/2022";"Portugal";;4
15091;"TARRAGONA 1929 (CHRE-17708)";;;41,11572827;1,2387239;;;0;1929;1929;0;1;342;348;0;328;"CHRE-17708";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 386; Cepeda Ocampo, J. J. - 1996 - Del Antoninianus al Nummus Centenionalis. Tesoros y depósitos monetarios en la Hispania tardorromana (260-423 d.C.): no. 86; Abad Varela, M.E. - 1989 - Circulación monetaria en la Hispania romana del siglo IV d.C.: no. 48; Pereira, I., Bost, J.-P. abnd Hiernard, J. - 1974 - Fouilles de Conimbriga, III. Les monnaies: no. 94; Serra Vilaró, J. - 1930 - Excavaciones en la necrópolis romano-cristiana de Tarragona: 15-17";"CHRE";"//  Archaeology site comment: Christian neccropolis of Tarraco.";"10/23/2022";"Spain";;4
15092;"CARRETERA DE ARNEDO (CHRE-17717)";;;42,29880393;-1,98836145;;;0;1948;1948;0;1;307;361;0;0;"CHRE-17717";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 388; Gutiérrez y Achútegui, P. - 1948 - Calagurris Julia Nassica: Estudios de investigación de objetos arqueológicos encontrados en la ciudad de Calahorra y emplazamiento topográfico de la misma en tiempos remotos: 197; Abad Varela, M.E. - 1989 - Circulación monetaria en la Hispania romana del siglo IV d.C.: no. 128";"CHRE";;"10/23/2022";"Spain";;4
15093;"MOURAZ (CHRE-17734)";;;40,4769107;-8,06862458;;;0;1932;1932;0;1;307;361;0;100;"CHRE-17734";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 391; de Castro Hipólito, M. - 1961 - Dos tesouros de monedas romanas en Portugal: no. 37; Pereira, I., Bost, J.-P. abnd Hiernard, J. - 1974 - Fouilles de Conimbriga, III. Les monnaies: no. 37; Abad Varela, M.E. - 1989 - Circulación monetaria en la Hispania romana del siglo IV d.C.: no. 174; Cepeda Ocampo, J. J. - 1996 - Del Antoninianus al Nummus Centenionalis. Tesoros y depósitos monetarios en la Hispania tardorromana (260-423 d.C.): no. 258";"CHRE";;"10/23/2022";"Portugal";;4
15094;"SAROLA (CHRE-17736)";;;41,62717031;-8,30589533;;;0;1939;1939;0;1;307;337;0;115;"CHRE-17736";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 391; de Castro Hipólito, M. - 1961 - Dos tesouros de monedas romanas en Portugal: no. 11; Pereira, I., Bost, J.-P. abnd Hiernard, J. - 1974 - Fouilles de Conimbriga, III. Les monnaies: no. 74; Abad Varela, M.E. - 1989 - Circulación monetaria en la Hispania romana del siglo IV d.C.: no. 105; Cepeda Ocampo, J. J. - 1996 - Del Antoninianus al Nummus Centenionalis. Tesoros y depósitos monetarios en la Hispania tardorromana (260-423 d.C.): no. 247; Vila Franco, M.I. - 2016 - Moneda Antigua y Vías Romanas en el Noroeste de Hispania: no. 24";"CHRE";;"10/23/2022";"Portugal";;4
15095;"BASÍLICA DEL LLANO DEL OLIVAR (CHRE-17741)";;;37,9465299;-1,10535521;;;0;1947;1947;0;1;324;375;0;64;"CHRE-17741";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 395-396; no. 278; Beltrán Martínez, A. - 1947 - El tesorillo de monedas de Algezares (Murcia): 380-385; Pereira, I., Bost, J.-P. abnd Hiernard, J. - 1974 - Fouilles de Conimbriga, III. Les monnaies: no. 99; Abad Varela, M.E. - 1989 - Circulación monetaria en la Hispania romana del siglo IV d.C.: no. 29; San Vicente González de Aspuru, J.I. - 1999 - Circulación monetaria en Hispania durante el siglo IV d.C.: 238-240; 307-308; Cepeda Ocampo, J. J. - 1996 - Del Antoninianus al Nummus Centenionalis. Tesoros y depósitos monetarios en la Hispania tardorromana (260-423 d.C.): no. 116; Lechuga Galindo, M. - 1985 - Numismática tardorromana en la Región de Murcia. I. Ocultaciones y conjuntos monetarios: 196-201";"CHRE";"//  Archaeology site comment: ’In the excavations, three naves separated by columns, a semicircular apse and a possible portico were found. On the left side of the Basilica and attached to it is the baptistery with its consignee or tepidaria. In the center, there is a baptismal pool (almost octagonal) with stone stairs on each side.As decoration in the Basilica we find lattices , remains of the enclosure closure, slabs with geometric decoration, decorated barriers, decorative pinecones, a salmer, voussoirs, a jamb ashlar and several reused bricks corresponding to the hypocaust of some hot springs.The Basilica could be part of an episcopal city, which some authors identify with the mythical Ello, which after the arrival of the Muslims and the signing of the Teodomiro treaty would also be called Tudmir . On the perimeter, there are also signs of a porticoed building (which could be a monumental episcopal palace) and a necropolis.’ (https://second.wiki/wiki/basc3adlica_del_llano_del_olivar)";"10/23/2022";"Spain";;4
15096;"LA ALCUDIA 1947 1 (CHRE-17743)";;;38,2384;-0,6952;;;0;1947;1947;0;1;231;375;0;28;"CHRE-17743";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 399-400; no. 281; Ramos Folqués, A. - 1949 - Un tesorillo bizantino en La Alcudia: 510-513; Pereira, I., Bost, J.-P. abnd Hiernard, J. - 1974 - Fouilles de Conimbriga, III. Les monnaies: no. 98; Abad Varela, M.E. - 1989 - Circulación monetaria en la Hispania romana del siglo IV d.C.: no. 2; Sienes Hernando, M. - 2000 - As imitações de moedas de bronze do século IV d.C. na Península Ibérica. O caso do AE2 Reparatio Reipub: no. 10; Abascal Palazón, J. M. and Alberola Belda, A. - 2007 - Monedas Antiguas de los Museos de Elche: 181-184";"CHRE";"//  Archaeology site comment: Sector 4B. Destroyed building";"10/23/2022";"Spain";;4
